id,title,amount,category,date,description,predicted_category,confidence_score,is_user_corrected,source
kaggle_871,Moment red eight hand.,771.61,Utilities,2022-12-28,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_872,Us decade.,1286.74,Utilities,2022-12-30,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_873,Life police.,1065.71,Utilities,2022-12-31,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_875,American audience fight war whether.,1259.88,Entertainment,2023-01-04,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_877,Moment eat personal.,1794.22,Utilities,2023-01-06,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_879,Third coach congress husband.,635.86,Shopping,2023-01-10,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_881,Yard foot he share issue.,1560.15,Transport,2023-01-13,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_882,Drive nation heart nearly season.,418.84,Transport,2023-01-15,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_883,Language however risk work.,1498.21,Entertainment,2023-01-16,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_884,Career three according worker democrat.,1569.77,Food,2023-01-17,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_885,Sign wall.,994.83,Entertainment,2023-01-18,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_887,Enter threat economic.,1973.9,Food,2023-01-19,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_888,Begin hundred truth.,779.81,Utilities,2023-01-19,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_889,Society common stay ready.,737.17,Shopping,2023-01-19,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_890,Organization feel.,1909.36,Other,2023-01-19,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_891,Bad argue side girl.,1178.85,Food,2023-01-20,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_893,Him fight american music change.,1018.16,Shopping,2023-01-21,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_894,Check purpose young.,852.91,Shopping,2023-01-22,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_895,Offer bed it skill challenge.,562.16,Utilities,2023-01-23,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_896,Live seat.,1948.88,Entertainment,2023-01-23,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_898,Nice maintain present cultural.,627.24,Utilities,2023-01-24,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_899,Drug entire involve.,125.23,Entertainment,2023-01-24,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_901,Couple general pretty show.,625.49,Food,2023-01-24,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_902,Pattern wrong kind certainly.,247.69,Utilities,2023-01-24,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_903,Current health serious.,336.03,Food,2023-01-24,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_904,Science drug.,342.26,Transport,2023-01-25,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_906,Age decade mrs data.,676.67,Food,2023-01-27,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_907,Nature performance yeah.,533.27,Utilities,2023-01-27,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_908,On professional analysis color.,997.33,Utilities,2023-01-28,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_909,Smile peace apply.,1004.22,Food,2023-01-29,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_910,Home even.,323.05,Other,2023-01-29,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_911,Affect test.,464.52,Utilities,2023-01-30,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_912,Woman meet report.,1718.79,Food,2023-01-31,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_914,Unit again easy morning four.,366.13,Utilities,2023-02-01,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_915,Adult range green.,1110.2,Food,2023-02-02,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_916,You without every.,456.79,Shopping,2023-02-03,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_917,Election hit yourself wrong want.,549.8,Other,2023-02-06,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_919,Minute question their rather.,366.9,Food,2023-02-07,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_920,Of interview fine.,1908.62,Food,2023-02-08,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_922,Finally relate model.,661.33,Transport,2023-02-09,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_923,Yet wish certain usually.,744.15,Food,2023-02-12,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_924,Attack mouth rest contain.,1481.76,Transport,2023-02-13,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_925,She they.,1187.46,Other,2023-02-15,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_926,Field seat start pm.,1467.6,Entertainment,2023-02-16,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_927,Single blood continue.,309.63,Entertainment,2023-02-18,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_928,Note discuss discussion reach grow.,473.67,Food,2023-02-20,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_929,Maybe painting republican.,1902.47,Food,2023-02-20,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_932,Development provide dark daughter.,1945.39,Food,2023-02-24,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_935,Particularly score order modern.,922.33,Other,2023-02-26,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_936,Body lead there there early.,1015.8,Utilities,2023-02-28,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_937,Worker always hold share.,158.91,Shopping,2023-03-03,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_938,Fact huge fight.,1328.26,Shopping,2023-03-03,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_940,Stop later reveal both.,1404.44,Shopping,2023-03-05,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_941,Career including late condition opportunity.,910.99,Other,2023-03-05,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_942,Bed food possible represent.,280.86,Entertainment,2023-03-07,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_943,Before relationship plant.,319.27,Utilities,2023-03-08,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_945,Analysis color friend the.,1929.62,Other,2023-03-08,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_946,Than condition republican.,932.06,Transport,2023-03-08,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_947,Finally shoulder land.,323.65,Utilities,2023-03-10,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_948,Together whether about.,437.89,Food,2023-03-10,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_949,Learn talk.,191.51,Utilities,2023-03-12,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_950,Part management.,798.53,Other,2023-03-13,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_952,People newspaper stay.,71.85,Utilities,2023-03-13,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_953,Challenge president already.,1116.35,Other,2023-03-15,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_954,Study fear turn any indicate.,929.47,Utilities,2023-03-15,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_955,Public particularly reality.,251.69,Utilities,2023-03-16,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_958,Fall care.,1168.82,Utilities,2023-03-18,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_959,Money modern receive partner.,53.38,Utilities,2023-03-21,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_964,Brother let.,1369.59,Shopping,2023-03-24,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_966,Night point action cut.,1768.01,Other,2023-03-29,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_968,Box four.,131.35,Other,2023-03-31,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_969,Pattern ahead compare form full.,844.28,Utilities,2023-03-31,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_970,Something population loss physical.,1265.2,Entertainment,2023-04-01,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_971,Leg sport until argue.,1978.91,Food,2023-04-01,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_972,North question new.,964.57,Other,2023-04-04,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_973,Officer forward trouble.,1826.23,Other,2023-04-07,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_974,Wide exactly.,548.17,Shopping,2023-04-08,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_976,Organization ten seem.,126.6,Transport,2023-04-10,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_977,Even beautiful.,1536.02,Other,2023-04-10,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_978,Later week democratic few.,209.27,Utilities,2023-04-13,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_979,Size sing tree kitchen.,1072.04,Transport,2023-04-15,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_980,Toward child future low.,1530.46,Food,2023-04-16,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_981,Simply century the.,716.06,Shopping,2023-04-20,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_982,Day already hold.,360.44,Utilities,2023-04-20,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_983,About usually.,1828.82,Other,2023-04-21,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_985,Officer fine.,1675.03,Entertainment,2023-04-22,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_986,Customer expert mother significant.,1088.83,Other,2023-04-23,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_989,Each author party full kitchen.,670.15,Food,2023-05-02,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_990,Likely push.,688.11,Utilities,2023-05-02,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_993,Nothing behavior sort recognize.,1921.51,Other,2023-05-05,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_994,Financial popular short like.,1176.17,Shopping,2023-05-05,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_995,Technology pay tree.,281.54,Other,2023-05-07,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_997,Maintain assume both long.,1417.29,Utilities,2023-05-14,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_998,Should page camera.,454.24,Other,2023-05-14,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_999,Stage someone for power.,762.98,Utilities,2023-05-14,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1000,Leave opportunity draw during city.,263.42,Transport,2023-05-15,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1001,At decade really issue.,1703.01,Shopping,2023-05-15,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1002,Skin name door production back.,372.34,Food,2023-05-16,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1003,Boy other foot best.,1282.9,Entertainment,2023-05-17,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1005,Management produce bed stage.,483.61,Utilities,2023-05-19,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1006,Serious produce.,1276.01,Utilities,2023-05-20,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1007,Factor past language day theory.,898.79,Other,2023-05-20,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1008,Some quickly truth view response.,1389.42,Entertainment,2023-05-20,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1009,Old particularly.,1443.62,Utilities,2023-05-22,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1011,Reflect star.,991.23,Shopping,2023-05-22,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1012,Technology tend.,211.84,Shopping,2023-05-25,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1013,Reduce hour fish him.,333.69,Entertainment,2023-05-28,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1018,Us perhaps lawyer interest star.,682.52,Utilities,2023-06-03,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1019,Difficult interesting account marriage.,1411.96,Other,2023-06-04,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1020,Especially unit office almost.,1218.56,Utilities,2023-06-05,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1021,Low happy oil which bag.,211.5,Food,2023-06-08,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1022,Let back three.,824.47,Entertainment,2023-06-08,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1023,Line score whether.,1324.59,Transport,2023-06-09,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1024,Something fine apply gas sing.,108.77,Utilities,2023-06-09,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1025,Mention light safe inside.,315.64,Other,2023-06-10,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1026,Cold reason our.,184.38,Shopping,2023-06-10,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1027,Employee picture official of prevent.,407.35,Other,2023-06-13,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1029,Past every either.,1689.1,Other,2023-06-16,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1030,Company option character land space.,947.18,Shopping,2023-06-16,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1031,Machine son television.,191.36,Transport,2023-06-17,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1032,Whose other.,748.33,Utilities,2023-06-17,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1033,Sell include himself produce.,897.09,Utilities,2023-06-19,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1034,Official success approach.,534.17,Other,2023-06-21,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1035,Apply less.,310.75,Food,2023-06-22,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1036,Live way two.,180.56,Utilities,2023-06-22,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1037,Raise hope enjoy most.,1941.7,Shopping,2023-06-23,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1038,Eye something.,1683.19,Food,2023-06-25,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1039,Which raise american truth.,1931.6,Shopping,2023-06-25,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1040,Particular present evening establish.,1149.7,Other,2023-06-25,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1041,Pressure hospital significant.,167.12,Transport,2023-06-26,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1042,Side mind question year finish.,1009.18,Food,2023-06-30,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1043,Story activity.,249.36,Utilities,2023-07-01,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1044,Billion land detail exist cover.,1898.63,Utilities,2023-07-02,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1047,To receive education.,411.82,Shopping,2023-07-06,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1048,Police two.,1669.88,Utilities,2023-07-07,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1049,Realize property show either.,183.18,Utilities,2023-07-07,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1050,Since him four.,1714.68,Other,2023-07-10,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1051,Western enough key.,1575.24,Food,2023-07-10,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1052,Particular condition man.,233.91,Shopping,2023-07-10,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1054,Authority number.,1573.63,Utilities,2023-07-11,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1055,Affect marriage present a.,1757.01,Other,2023-07-13,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1056,Entire record toward off.,1148.33,Other,2023-07-15,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1057,Long identify road speech.,558.07,Utilities,2023-07-15,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1059,Four field area young.,1384.12,Other,2023-07-15,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1061,Computer always his.,682.35,Food,2023-07-16,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1062,Receive to piece.,567.89,Transport,2023-07-17,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1063,Be plan same cause.,1945.27,Utilities,2023-07-18,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1064,Rest or.,1948.7,Transport,2023-07-19,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1065,As music film move.,546.15,Other,2023-07-19,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1066,Already argue.,383.99,Utilities,2023-07-20,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1067,Brother southern project learn.,1484.48,Shopping,2023-07-21,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1068,Scientist do author.,1643.82,Other,2023-07-23,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1069,President likely truth animal.,140.58,Utilities,2023-07-25,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1070,Common anyone.,279.94,Shopping,2023-07-26,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1071,Lay color.,355.74,Food,2023-07-27,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1072,Box organization.,1675.58,Entertainment,2023-07-27,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1073,Source international.,110.61,Other,2023-07-30,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1074,Building range national focus.,555.22,Entertainment,2023-08-01,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1075,Or friend.,1274.47,Shopping,2023-08-04,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1077,Just understand american.,363.39,Other,2023-08-07,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1078,Partner sing administration main according.,695.06,Other,2023-08-07,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1079,Religious order.,1500.43,Transport,2023-08-09,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1080,Really society live camera.,64.63,Transport,2023-08-09,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1082,Conference matter wear physical site.,545.48,Entertainment,2023-08-10,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1083,Above dog brother morning.,1730.61,Food,2023-08-11,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1084,Gun seven music despite show.,953.45,Food,2023-08-16,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1086,Computer prove amount population.,1428.35,Transport,2023-08-17,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1087,Itself free source.,853.38,Transport,2023-08-21,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1088,Bit appear.,923.41,Other,2023-08-22,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1089,Citizen ahead method.,1357.62,Transport,2023-08-23,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1090,Return or for.,1173.13,Shopping,2023-08-25,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1092,Heart determine likely.,968.66,Utilities,2023-08-30,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1093,Three certain.,1284.78,Transport,2023-08-30,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1094,Hold carry rest.,1315.68,Transport,2023-08-30,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1095,Dark camera realize.,384.84,Transport,2023-08-30,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1096,Carry surface learn.,1800.38,Entertainment,2023-09-01,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1097,Detail far church some.,1324.46,Shopping,2023-09-01,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1098,Wife talk beat tax majority.,1314.25,Food,2023-09-03,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1099,List leg address into their.,1814.75,Transport,2023-09-04,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1100,Its develop until watch.,1170.22,Food,2023-09-04,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1101,Individual analysis.,692.9,Entertainment,2023-09-04,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1102,Almost most look something.,1813.99,Other,2023-09-07,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1103,Manager bar send really.,1692.38,Transport,2023-09-10,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1104,Car fast positive.,594.63,Utilities,2023-09-11,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1105,Look fight.,1453.12,Transport,2023-09-11,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1106,Section agency lawyer sign them.,1894.38,Utilities,2023-09-12,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1107,Smile have less.,452.28,Utilities,2023-09-12,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1108,Audience throw four allow international.,846.74,Transport,2023-09-13,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1109,My some skin ball thing.,528.51,Other,2023-09-14,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1110,War push thousand book half.,946.37,Utilities,2023-09-14,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1111,Hand possible relate night.,949.72,Utilities,2023-09-14,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1113,That reflect send set fly.,117.58,Shopping,2023-09-15,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1114,Quite everyone as generation.,1984.77,Utilities,2023-09-16,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1115,Money but report question.,295.02,Other,2023-09-16,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1116,Later happy pull.,1560.09,Utilities,2023-09-21,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1117,Throughout leader bag.,633.69,Utilities,2023-09-21,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1119,Many themselves minute.,1156.8,Utilities,2023-09-24,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1121,Information scene again country.,812.75,Shopping,2023-09-29,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1122,Strong mind from.,19.29,Shopping,2023-10-03,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1123,Pretty skin main program.,1900.64,Other,2023-10-04,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1124,Knowledge fight car smile commercial.,45.65,Entertainment,2023-10-04,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1126,Good lay coach.,631.06,Other,2023-10-06,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1129,Employee continue none alone.,1458.39,Other,2023-10-08,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1130,Challenge large wish move.,872.99,Other,2023-10-09,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1131,Identify material.,692.04,Utilities,2023-10-09,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1132,Until choose wife national.,1502.73,Other,2023-10-11,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1134,Son rock two.,430.27,Utilities,2023-10-14,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1136,Bring agent pay detail group.,756.63,Food,2023-10-15,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1137,Part crime.,1191.91,Food,2023-10-15,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1140,Owner memory argue project.,1099.09,Utilities,2023-10-17,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1141,Respond into history.,418.93,Utilities,2023-10-27,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1142,General final knowledge.,609.22,Food,2023-10-27,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1143,Democratic thousand.,1249.37,Transport,2023-10-29,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1144,Eye south wife interest.,1663.0,Shopping,2023-10-30,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1148,Company left nothing trip.,722.26,Entertainment,2023-11-08,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1149,Strategy face make.,88.42,Utilities,2023-11-08,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1150,Fight nice less agree able.,1379.53,Entertainment,2023-11-08,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1151,What strong line.,15.45,Entertainment,2023-11-09,Original Category: Entertainment,,1.0,0,kaggle_dataset
kaggle_1152,Conference trade population agreement.,1672.11,Utilities,2023-11-09,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1153,Yes at seat ok.,1899.4,Utilities,2023-11-11,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1154,Than physical live reason.,1449.89,Utilities,2023-11-11,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1156,Floor there career.,535.61,Transport,2023-11-14,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1158,Face morning.,1605.18,Other,2023-11-15,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1159,Create physical share out cold.,199.05,Utilities,2023-11-17,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1160,Step rate feeling rate.,29.25,Food,2023-11-18,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1162,Carry example.,1910.63,Other,2023-11-21,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1163,Future treat bill choice.,751.52,Utilities,2023-11-22,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1164,Somebody next ready.,807.55,Utilities,2023-11-23,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1165,Republican reduce sort individual trouble.,1673.06,Transport,2023-11-23,Original Category: Travel,,1.0,0,kaggle_dataset
kaggle_1166,Type look find.,1601.8,Other,2023-11-26,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1167,Stage threat our.,234.98,Utilities,2023-11-26,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1168,Report agreement sport.,1963.32,Food,2023-11-26,Original Category: Food & Drink,,1.0,0,kaggle_dataset
kaggle_1169,Task central dinner.,837.9,Utilities,2023-11-26,Original Category: Rent,,1.0,0,kaggle_dataset
kaggle_1170,Candidate bad real.,370.71,Other,2023-11-27,Original Category: Salary,,1.0,0,kaggle_dataset
kaggle_1171,Affect machine.,1226.6,Other,2023-11-27,Original Category: Health & Fitness,,1.0,0,kaggle_dataset
kaggle_1172,Cultural allow.,971.33,Utilities,2023-11-28,Original Category: Utilities,,1.0,0,kaggle_dataset
kaggle_1173,Arrive budget education at property.,886.97,Shopping,2023-11-28,Original Category: Shopping,,1.0,0,kaggle_dataset
kaggle_1175,Ahead certainly second everyone.,1956.01,Entertainment,2023-12-05,Original Category: Entertainment,,1.0,0,kaggle_dataset
